id,ad_creative_body,pred_theme_sbert,gt_theme,moral_foundation,pred_theme_llms
258382879513456,"There are many reasons to consider a COVID-19 vaccination. Here are a few of ours. Whatever your reason, get vaccinated today. Click here to learn more about vaccine info and appointments.",VaccineEfficacy,EncourageVaccination,none,EncourageVaccination
213311197321687,"UMSL is partnering with the St. Louis County Department of Public Health to serve as a COVID-19 vaccination site beginning Friday and running through the end of July.
  
 

  The Department of Public Health will be offering both the Pfizer and the Johnson & Johnson vaccines at the site on the third floor of the Millennium Student Center. The clinic will operate on Mondays and Wednesdays from 12:30 to 6 p.m. and on Fridays from 9 a.m. to 3 p.m.",EncourageVaccination,VaccineRollout,none,VaccineRollout
1.05299E+15,"Appointments are no longer required at the Miami-Dade County vaccination sites. 
  
 

  The Dolphin Mall Drive Thru site is open 7 days a week from 10 a.m. – 8 p.m.
  11401 NW 12 ST Miami, FL 33172
  Valet near Cheesecake Factory
  
 

  For a faster registration process on-site, residents are encouraged to sign up online for appointments available both same-day and in coming days by visiting miamidade.gov/vaccine or calling 305-614-2014. #VaxUpMiami",EncourageVaccination,EncourageVaccination,none,EncourageVaccination
934849464107280,"“Given that we are in the midst of rising cases and new variants in our community, a vaccine requirement is a necessary step to keeping our students, staff and families safe,” said SFUSD Superintendent Dr. Vincent Matthews.
  
 

  https://heresaymedia.org/sfusd-to-require-vaccinations-for-teachers-and-staff/",VaccineEfficacy,VaccineMandate,care/harm,VaccineMandate
487849895581356,"Getting your COVID-19 vaccine is as simple as 1-2-3
  
 

  1️⃣ Pre-register online
  2️⃣ We’ll contact you to make an appointment when you are eligible and appointments are available
  3️⃣ Get vaccinated!
  
 

  Click below to pre-register for your COVID-19 vaccine today:",VaccineRollout,VaccineRollout,none,VaccineRollout
239576500985621,Join the fight against COVID vaccine passports! Stand your ground >>>>,VaccineMandate,VaccineMandate,liberty/oppression,VaccineMandate
3.65075E+15,"Alanna Mallon took action to keep our schools and community safe - securing vaccine appointments for school staff and other essential workers on the front lines. Essential workers know: if you want something done, ask Alanna - re-elect Mallon #1 on November 2nd.",GovTrust,CommunityServiceByCandidate,authority/subversion,CommunityServiceByCandidate
526047061906837,Influenza vaccination and the risk of COVID-19 infection and severe illness in older adults in the United States,VaccineEfficacy,VaccineEfficacy,none,VaccineEfficacy
510618720076391,"Hear straight from the experts about vaccine safety, access and what our future looks like in Dearborn, Detroit, Melvindale and beyond! Joining me are:
  
 

  👩🏾‍⚕️ Dr. Joneigh Khaldun, Chief Medical Executive and Chief Deputy Director for Health and Human Services
  
 

  📉 Denise Fair, Chief Public Health Officer, Detroit Health Department
  
 

  💉 Mona Makki, Director, ACCESS Community Health and Research Center",VaccineEquity,VaccineEfficacy,none,VaccineRollout
865410784238959,"Thanks to KING 5’s Michelle Li for interviewing Dr. Lisa Chin, our CEO, last week about advocating for our Asian communities.
  
 

  Follow Washington State Department of Health, CDC, World Health Organization (WHO) and your county/city health department for the latest information about Covid-19, including vaccinations.",VaccineEquity,VaccineRollout,none,GovTrust
915817679206838,"Michigan is increasing its daily vaccination goal from 50,000 to 100,000 shots per day based on ongoing efforts to expand equitable vaccine administration.",CovidPlan,VaccineEquity,fairness/cheating,VaccineEquity
109152704734281,"When it comes to COVID vaccination - if you want, we got it; come and get it! This is our best ""shot"" in beating this thing. For more COVID info and resources, visit https://www.wncchs.org/covid-19.",VaccineEquity,EncourageVaccination,none,EncourageVaccination
3.0628E+15,"The Peoria City/County Health Department will be hosting a free walk-up COVID-19 Vaccine Clinic during the 2021 7th Annual Peoria LGBTQ+ Cookout & COVID Resource Event at Detweiller Park on Saturday, June 12 from 10 AM - 1 PM!
  
 

  Organizers of this event are hosting a COVID-19 Resource Fair, which will include information on COVID education, testing, and vaccination for the Peoria area's LGBTQ+ community and their supporters. Additional activities, vendors, and event information can be found on the event organizers' Facebook Event Page: http://bit.ly/PrideCOVIDResourceFair61221. 
  
 

  ▸ Vaccines are available to anyone age 12 and older.
  ▸ The COVID-19 Vaccination Clinic will run from 10:00 AM - 1:00 PM near the Dogwood and Pine Shelters at Detweiller Park.
  ▸ This clinic will be distributing the Johnson & Johnson Vaccine, which is a one-dose vaccine. No follow up doses or appointments necessary.
  ▸ No appointment is necessary to be vaccinated.
  ▸ COVID-19 Vaccinations are FREE. There is no cost, and no proof of health insurance is required or asked for.
  ▸ No proof of residency is required or asked for.
  
 

  This clinic will have a supply of all 3 COVID-19 Vaccines available for appropriate age groups. This includes the Moderna, Pfizer, and Johnson & Johnson vaccines.
  ▸ The Pfizer Vaccine is approved for use in individuals age 12-17, and 18+. This vaccine requires two doses, given about 28 days apart.
  ▸ The Moderna Vaccine is approved for use in individuals age 18+. This vaccine requires two doses, given about 28 days apart.
  ▸ The Johnson & Johnson Vaccine is approved for use in individuals ages 18+. This vaccine requires one dose.
  
 

  Those under the age of 18 will need a parent/legal guardian present in order to be vaccinated.
  
 

  Questions relating to the event should be directed to the event organizers.",VaccineRollout,EncourageVaccination,none,EncourageVaccination
1.05957E+15,You should never be asked to pay for the COVID-19 vaccine. The vaccine is free of charge whether or not you have insurance.,VaccineEfficacy,VaccineEquity,fairness/cheating,VaccineEquity
1.21962E+15,Tell Bill de Blasio we need a vaccination site NOT a homeless shelter!,EncourageVaccination,UrgentPoliticalAdvocacy,authority/subversion,UrgentPoliticalAdvocacy
394423862199948,"Thanks to Governor Pritzker's strong leadership, Illinois is seeing a rise in residents getting vaccinated against COVID-19.",GovTrust,GovTrust,authority/subversion,GovTrust
452551969629292,"Friday, November 5th, 2021, 6PM-10PM
  Dinner begins at 6:30pm. 
  Hunt Memorial Library, 6 Main St, Nashua, NH 03064
  TICKETS: www.BlackRenBLMn.eventbrite.com 
  All proceeds from ticket sales will be used to fund Black Lives Matter Nashua's Mutual Aid program and Holiday toy/book/food drives. 
  All guests MUST bring proof of vaccination or negative Covid-19 test taken within the last 72 hours. Masks are required. 
  Come dressed in your Harlem best!
  Speakers and performers to be announced. 
  Dinner catering by Soel Sistas: https://www.soelsistas.com/ 
  Music guests or speakers interested in participating in this event should email Samantha@BLMnashua.com",VaccineEquity,VaccineMandate,none,VaccineMandate
508347510358575,"We can’t let the week end without giving a shout-out to the team at the @HydeParkYMCA, one of our six community vaccination sites, for getting over 10,000 patients vaccinated! 
  
 

  When asked what reaching this milestone means to her, Christina Andrianopoulos (pictured far right), clinical operations manager at the site, said ""It means the world to be able to partner with such an amazing team to deliver this service in the heart of the Hyde Park community. Being able to see how happy and relieved patients are after their experience here is what it's all about!"" 
  
 

  Thanks to the team for all of their hard work over the last few months! Each milestone they hit makes us so #BMCProud!",CovidPlan,EncourageVaccination,none,EncourageVaccination
836613910259013,"Sleeves up to help end the pandemic 💪 
  
 

  Schedule your vaccination ➡️ https://bit.ly/37vUwXJ
  
 

  #VaccinateLenawee #GetYourShot",EncourageVaccination,EncourageVaccination,none,EncourageVaccination
174066131244719,We're joining forces with Uber and Walgreens to help provide access to the vaccine for underserved communities. Join us by donating to the Vaccine Access Fund.,CovidPlan,VaccineEquity,fairness/cheating,VaccineEquity
916625848993394,"THOUGHT OF THE DAY (23) – IT IS A FREE COUNTRY… SORT OF
  
 

  There is nothing in this mini-essay, my esteemed reader, that you haven’t already heard, or knew, or at least suspected. But we tend to forget these things. Creeping normality sets upon us, and we no longer see the changing landscape. 
  
 

  How many times did you hear someone say, or perhaps said it yourself - “it’s a free country”? When using this phraseological whip to defend our position, here is what we tend to forget:
  
 

  1) Structurally we are not a free country. The USA is not an anarchy. Anarchy is a utopian society of individuals who enjoy complete freedom without government. The statement “it’s a free country” would mean we have anarchy. We don’t. Nor are we a full democracy. We do not have majority rule, which is what a democracy really is. 
  
 

  The USA is a Constitutional Republic. That means we have the rule of law. This rule of law is enforced by the state which wields a legitimate monopoly on violence (Max Weber), and a bureaucracy that exists in the service of the state. The State uses violence or the threat of violence (coercion) to achieve its goals and preserve its existence, such as to collect taxes, provide collective defense, prosecute, persecute, and indoctrinate.
  
 

  The State uses psychological manipulation and propaganda, restricts or limits access to information, while rewriting history by mythologizing its accomplishments, and glossing over its failures.
  
 

  2) Despite the feeling of overall individual freedoms and being endlessly told about it by the state, most of our daily lives are spent laboring under autocracies of a quasi-feudal flavor. LLC, stands for Limited Liability Company, where the personal liability of those who run it is limited, or de facto non-existent. It is another way to describe a corporation. With some exceptions, our country is divided into two classes: employers, and employees. As its first order of priority, a corporation dispatches with most individual rights guaranteed by the American Constitution, the Bill of Rights, and various Supreme Court decisions.
  
 

  One person, one vote – gone. Votes are based on a number of shares an individual owns. Equal protection under the law, and right to a fair trial – gone. Instead under corporate law we have perfectly legal “termination without cause”. Freedom of speech - gone. You can’t speak against the company that employs you. Right of assembly – gone. You can’t assemble on private property. Due process – gone. And on, and on, and on it goes.
  
 

  At the top of a corporation sits a feudal lord, a CEO or a founder, who either rules his fiefdom as a complete autocrat, or as ”the first among equals”, that is as the CEO and the Chairman of the Board, presiding over the Board of Directors. They are the modern nobility, the employers, the ruling class, the captains of industry, the oligarchy. Then there are the masses, who are constantly told how free they are. And indeed they are free. Anyone can say something rude and derisive about the president of the country, circulate a profane meme, spread rumors, or call the president incompetent, or a deranged madman who is driving the country into oblivion. You just can’t call the CEO of your company any of those things, because within corporations, where we spend most of our adult lives, we have no freedoms. We are only free to sell our labor-time to make corporate profits. (THOUGHT OF THE DAY (14) – MONEY IS TIME, AN ATTEMPTED MORAL CASE AGAINST ULTRAWEALTH)
  
 

  What is more, now corporations acquired pseudo-personhood that allows them to participate in the general election process, pushing their private interests into the public realm.
  
 

  3) While it is clear that free speech and free expression do not exist in the corporate domain, it is also presently clear that it no longer exists in large public spaces.
  
 

  Google, Facebook, and Twitter have effectively neutered free speech, by actively censoring public discourse. The muse of the triopoly has never been fairness, impartiality, or equality of access. Their goddess has been and will always be – her Royal Majesty- Profit. So what I am about to describe is not a result of some sinister plan or long term conspiracy. It is simply an inevitable trajectory of profit maximization in the public domain.
  
 

  First, the GFT triopoly laid claim to the neutrality of a “platform” or that of a “conduit”. They professed the creation of free and safe spaces of unimpeded public discourse, and robust exchange of ideas that would be unrestricted by corporate gatekeeping. They offered it all for free. We love free stuff! A trifle they wanted in return was as much information about each and every one of us as possible. We gave it to them with alacrity.  
  
 

  Meanwhile, they have fashioned the best of psycho-mathematical models to tap into the psychology of group behavior, hiring the finest psychologists to produce addictive and toxic models of echo chambers and filter bubbles. They sold our private information to advertisers, who then point-targeted us - their addicted users.
  
 

  GFT became highly instrumental in societal polarization, and when that became clear to just about everyone, they decided they had to pre-empt regulatory backlash by arbitrarily engaging in speech censoring and discrimination, based on their own business goals.  
  
 

  Anyone who knows me personally will attest that I am not a fan of the 45th president of the United States. However, every time you see an individual such as a public figure whom you dislike (despise, abhor, fear) being banned from one of those platforms, and you exclaim - “I am glad they finally did it” – think twice. You didn’t win. WE didn’t win. OUR ability to access public resources has just been policed, restricted, and censored. WE have been discriminated against and there is nothing we can do about it! We can’t do anything about it because the U.S. law prioritizes corporate and private interests over public ones. (My Article: DISCRIMINATION AND ITS COUSIN CENSORSHIP)
  
 

  4) A state of emergency or National Emergency is invoked to preserve the interests and the integrity of the United States when it faces dire circumstances. It is a time honored way to impede, suspend, and curtail our rights. In some cases these changes are fully reversed, and yet sometimes these rights are never fully restored. It has been done by various administrations irrespective of the party affiliation.
  
 

  Here are some examples:
  
 

  On April 27, 1861, Lincoln suspended the writ of habeas corpus. That is the legal procedure that prevents the government from holding an individual indefinitely without showing cause.
  
 

  Under the auspices of a National Emergency, 110,000 Japanese Americans were sent to internment camps between 1942-1945 including over 66,000 U.S. citizens!!! Internment camp definition - a prison camp for the confinement of prisoners of war, enemy aliens, political prisoners, etc
  
 

  Closer to our time - under the National Emergency of September 14, 2001 and the follow up on September 23 of the same year, both of which REMAIN CURRENT, a Patriot Act was passed, and the Department of Homeland Security was created with its 90 billion annual budget (officially), which led to a buildup of a giant police state apparatus that collects data and spies on its own citizens.
  
 

  Even more recently, on March 13, 2020, the COVID national emergency was passed. (Personal disclosure: I am fully vaccinated, my grown up kids are fully vaccinated, my wife is fully vaccinated and boosted, and most people I know are fully vaccinated and many are already boosted. I do believe that COVID vaccines are relatively safe and the risk-reward heavily tips the scale in favor of vaccination). With that in mind I am vehemently against the Federal, and State, and corporate mandates that force people into violation of the sovereignty of their body. (THOUGHT OF THE DAY (7) - VACCINATION AND INDIVIDUAL RIGHTS)
  
 

  In conclusion, I do think that in many areas we are still the freest country in the world. But that is not the right way of looking at things. 
  
 

  The questions are…
  
 

  Are we as free as we CAN BE? Are we as free as we SHOULD BE? Are our democratic institutions under siege and slowly eroding?
  
 

  Those are the questions worth pondering.
  
 

  Y.M. December 16, 2021",UrgentPoliticalAdvocacy,VaccineMandate,liberty/oppression,AdvocatingUnifiedLiberties
